,Location,Year_Month,Deep_Drainage,E_Actual,PET_Actual,Qtot,Rainfall,Soil_M_root_zone,P_acc_3M,ENSO,IOD,SAMI,Probability_of_Drought
13253,Ashford,2010-06,1.5302734375,30.9375,61.1796875,0.3203125,43.5,0.384765625,114.0,-0.69,-0.026,3.14,0.25
13254,Ashford,2010-07,1.6591796875,39.8515625,60.7265625,0.2265625,90.0,0.359375,200.8984375,-1.07,0.096,3.37,0.1
13255,Ashford,2010-08,1.8193359375,48.765625,79.5546875,0.671875,78.296875,0.515625,211.796875,-1.39,0.051,1.24,0.1
13256,Ashford,2010-09,2.09375,71.984375,104.8359375,16.09375,125.796875,0.6162109375,294.09375,-1.6,-0.162,-0.33,0.05
13257,Ashford,2010-10,2.5400390625,94.5703125,138.7421875,8.1953125,80.3984375,0.53515625,284.4921875,-1.69,-0.277,3.19,0.05
13258,Ashford,2010-11,2.5869140625,84.46875,153.3671875,0.4609375,75.8984375,0.416015625,282.09375,-1.64,-0.372,3.88,0.05
13259,Ashford,2010-12,2.8017578125,91.546875,164.4765625,1.1328125,103.703125,0.4541015625,260.0,-1.6,-0.142,0.25,0.05
13260,Ashford,2011-01,2.8740234375,110.3515625,197.078125,18.2734375,124.703125,0.4716796875,304.3046875,-1.54,0.257,0.48,0.0
13261,Ashford,2011-02,2.5048828125,73.78125,174.6796875,0.46875,48.3984375,0.3642578125,276.8046875,-1.11,0.322,0.87,0.0
13262,Ashford,2011-03,2.693359375,70.8984375,139.328125,0.578125,96.6015625,0.4052734375,269.703125,-0.93,0.467,-0.79,0.0
13263,Ashford,2011-04,2.658203125,69.59375,111.5234375,0.7109375,76.6015625,0.4140625,221.6015625,-0.77,0.229,1.62,0.0
13264,Ashford,2011-05,2.865234375,47.9453125,74.03125,0.40625,54.8984375,0.35546875,228.1015625,-0.52,-0.01,1.37,0.05
13265,Ashford,2011-06,2.9423828125,38.8046875,60.4296875,0.46875,43.8984375,0.3779296875,175.3984375,-0.38,0.169,0.72,0.15
13266,Ashford,2011-07,3.2177734375,30.9375,65.625,0.1875,6.5,0.283203125,105.296875,-0.43,0.319,-1.52,0.1
13267,Ashford,2011-08,3.19921875,33.7421875,89.84375,0.484375,53.5,0.2607421875,103.8984375,-0.65,0.457,-0.73,0.1
13268,Ashford,2011-09,3.0,49.5703125,123.1484375,0.515625,59.8984375,0.2841796875,119.8984375,-0.8,0.308,-1.79,0.05
13269,Ashford,2011-10,2.990234375,84.3984375,147.7265625,1.3046875,94.703125,0.3818359375,208.1015625,-1.05,0.516,0.59,0.05
13270,Ashford,2011-11,2.7021484375,79.1328125,180.59375,2.28125,104.0,0.3662109375,258.6015625,-1.19,0.459,-1.41,0.0
13271,Ashford,2011-12,2.853515625,111.59375,176.3046875,14.515625,102.0,0.56640625,300.703125,-1.06,-0.059,3.43,0.0
13272,Ashford,2012-01,2.734375,92.9921875,188.125,0.8671875,80.203125,0.3720703125,286.203125,-0.87,0.111,3.08,0.0
13273,Ashford,2012-02,2.4912109375,97.59375,162.53125,1.0703125,74.203125,0.42578125,256.40625,-0.67,0.002,-1.53,0.05
13274,Ashford,2012-03,2.4912109375,56.53125,153.8203125,0.296875,18.6015625,0.283203125,173.0078125,-0.61,0.126,0.48,0.0
13275,Ashford,2012-04,2.20703125,38.203125,111.2890625,0.46875,57.6015625,0.23828125,150.40625,-0.5,-0.196,2.18,0.0
13276,Ashford,2012-05,2.1865234375,51.40625,78.09375,0.59375,40.1015625,0.2958984375,116.3046875,-0.32,-0.29,0.47,0.2
13277,Ashford,2012-06,2.107421875,37.7734375,58.6640625,0.28125,19.203125,0.2802734375,116.90625,0.02,0.115,1.46,0.25
13278,Ashford,2012-07,2.1669921875,33.6953125,65.359375,0.671875,56.3984375,0.2861328125,115.703125,0.25,0.643,3.18,0.3
13279,Ashford,2012-08,2.1494140625,37.765625,94.4921875,0.1484375,4.203125,0.228515625,79.8046875,0.47,0.764,1.34,0.5
13280,Ashford,2012-09,1.951171875,35.4375,130.3828125,0.3046875,28.703125,0.1826171875,89.3046875,0.38,0.559,0.09,0.75
13281,Ashford,2012-10,1.8388671875,61.0234375,175.1328125,0.3515625,23.3984375,0.181640625,56.3046875,0.26,0.27,0.83,0.75
13282,Ashford,2012-11,1.6328125,65.21875,190.5703125,0.46875,52.5,0.1533203125,104.6015625,0.16,0.024,-0.84,0.85
13283,Ashford,2012-12,1.607421875,85.2109375,227.7109375,0.9609375,125.3984375,0.1923828125,201.296875,-0.25,0.337,-0.9,0.25
13284,Ashford,2013-01,1.6328125,116.875,229.546875,2.4921875,156.8984375,0.255859375,334.796875,-0.53,0.001,0.71,0.1
13285,Ashford,2013-02,1.5908203125,99.921875,164.0,0.8828125,57.8984375,0.40234375,340.1953125,-0.52,0.269,2.84,0.0
13286,Ashford,2013-03,1.8466796875,97.8515625,147.546875,0.53125,77.3984375,0.3154296875,292.1953125,-0.25,0.183,2.31,0.0
13287,Ashford,2013-04,1.7734375,65.5703125,113.1015625,0.3046875,39.296875,0.2001953125,174.59375,-0.25,-0.222,-0.07,0.15
13288,Ashford,2013-05,1.787109375,26.2890625,81.6328125,0.09375,16.6015625,0.08984375,133.296875,-0.4,-0.426,0.88,0.1
13289,Ashford,2013-06,1.701171875,31.75,54.65625,0.5234375,80.1015625,0.20703125,136.0,-0.42,-0.383,0.23,0.15
13290,Ashford,2013-07,1.7646484375,47.421875,67.6640625,0.1953125,22.296875,0.2119140625,119.0,-0.39,-0.083,1.17,0.1
13291,Ashford,2013-08,1.7353515625,38.8203125,93.8359375,0.078125,7.3984375,0.103515625,109.796875,-0.38,-0.082,-3.25,0.25
13292,Ashford,2013-09,1.6376953125,32.15625,141.8203125,0.2578125,26.203125,0.05859375,55.8984375,-0.18,-0.204,-2.72,0.5
13293,Ashford,2013-10,1.6572265625,38.15625,182.9140625,0.2109375,38.3984375,0.0673828125,72.0,-0.2,-0.009,-1.39,0.75
13294,Ashford,2013-11,1.5751953125,47.359375,196.3984375,0.21875,66.3984375,0.087890625,131.0,-0.14,0.323,1.07,0.3
13295,Ashford,2013-12,1.607421875,53.4765625,233.2109375,0.0546875,15.3984375,0.076171875,120.1953125,-0.17,0.21,0.77,0.35
13296,Ashford,2014-01,1.572265625,16.578125,240.4375,0.0234375,21.3984375,0.0263671875,103.1953125,-0.49,-0.036,-0.13,0.75
13297,Ashford,2014-02,1.392578125,23.40625,178.609375,0.0625,35.0,0.0732421875,71.796875,-0.62,-0.009,0.36,0.65
13298,Ashford,2014-03,1.53125,45.46875,148.640625,1.1640625,167.8984375,0.205078125,224.296875,-0.28,-0.051,1.34,0.25
13299,Ashford,2014-04,1.6435546875,63.8515625,112.28125,0.203125,10.0,0.421875,212.8984375,0.08,0.017,1.18,0.75
13300,Ashford,2014-05,1.744140625,44.40625,80.8984375,0.0390625,16.296875,0.2412109375,194.1953125,0.32,-0.012,-1.62,0.75
13301,Ashford,2014-06,1.66796875,29.375,62.375,0.0625,37.6015625,0.212890625,63.8984375,0.23,0.086,-0.21,0.9
13302,Ashford,2014-07,1.7021484375,19.7578125,67.40625,0.0390625,16.203125,0.1826171875,70.1015625,-0.06,-0.266,0.68,0.5
13303,Ashford,2014-08,1.67578125,24.1484375,88.765625,0.1171875,47.5,0.2001953125,101.3046875,-0.03,-0.26,1.97,0.3
13304,Ashford,2014-09,1.6025390625,37.921875,129.84375,0.0546875,19.796875,0.205078125,83.5,0.29,-0.039,-1.62,0.7
13305,Ashford,2014-10,1.6083984375,39.859375,190.515625,0.0234375,10.3984375,0.1513671875,77.6953125,0.44,0.3,1.32,0.75
13306,Ashford,2014-11,1.498046875,49.0703125,224.25,0.0859375,31.3984375,0.1396484375,61.59375,0.75,0.133,0.35,0.85
13307,Ashford,2014-12,1.5302734375,76.2109375,203.9453125,0.28125,142.1015625,0.271484375,183.8984375,0.71,0.116,2.45,0.7
13308,Ashford,2015-01,1.564453125,104.0234375,204.1796875,0.828125,151.5,0.3056640625,325.0,0.51,-0.034,1.35,0.75
13309,Ashford,2015-02,1.470703125,95.4140625,176.453125,0.4453125,72.703125,0.3857421875,366.3046875,0.42,-0.265,4.92,0.65
13310,Ashford,2015-03,1.638671875,83.34375,167.09375,0.3515625,78.1015625,0.31640625,302.3046875,0.47,-0.141,0.88,0.8
13311,Ashford,2015-04,1.6982421875,63.09375,102.4921875,4.3515625,110.3984375,0.5439453125,261.203125,0.7,0.067,2.03,0.8
13312,Ashford,2015-05,1.9921875,52.6796875,79.1171875,0.4296875,61.203125,0.505859375,249.703125,0.92,0.32,0.41,0.85
13313,Ashford,2015-06,2.0703125,41.953125,61.140625,0.265625,33.3984375,0.380859375,205.0,1.18,0.41,2.41,0.65
13314,Ashford,2015-07,2.2177734375,41.4296875,62.375,0.1796875,48.8984375,0.3193359375,143.5,1.46,0.322,2.0,0.7
13315,Ashford,2015-08,2.2626953125,42.21875,88.1640625,0.234375,43.796875,0.2958984375,126.09375,1.93,0.68,1.86,0.8
13316,Ashford,2015-09,2.1748046875,48.015625,121.765625,0.125,16.296875,0.279296875,108.9921875,2.21,0.4,1.91,0.7
13317,Ashford,2015-10,2.0751953125,48.4140625,179.1328125,0.109375,46.5,0.2119140625,106.59375,2.36,0.642,-0.66,0.8
13318,Ashford,2015-11,1.8955078125,94.71875,199.4609375,0.5,84.296875,0.3720703125,147.09375,2.72,0.47,1.46,0.75
13319,Ashford,2015-12,1.8857421875,104.2890625,213.6015625,0.953125,123.0,0.3623046875,253.796875,2.66,0.341,0.72,0.8
13320,Ashford,2016-01,1.8369140625,102.7890625,201.328125,0.5625,133.0,0.3759765625,340.296875,2.57,0.331,3.13,0.8
13321,Ashford,2016-02,1.7080078125,90.1484375,199.609375,0.3515625,17.796875,0.3505859375,273.796875,2.26,-0.03,1.35,0.8
13322,Ashford,2016-03,1.74609375,50.90625,166.875,0.03125,24.6015625,0.1767578125,175.3984375,1.62,0.091,4.36,0.4
13323,Ashford,2016-04,1.6279296875,45.0,127.5625,0.0546875,27.3984375,0.1611328125,69.796875,0.91,0.222,1.06,0.85
13324,Ashford,2016-05,1.6376953125,35.7265625,89.21875,0.0234375,28.203125,0.1171875,80.203125,0.3,-0.034,-0.92,0.8
13325,Ashford,2016-06,1.5693359375,28.65625,58.859375,0.28125,89.203125,0.26171875,144.8046875,-0.03,-0.329,3.66,0.15
13326,Ashford,2016-07,1.68359375,42.921875,66.8984375,0.1484375,31.1015625,0.330078125,148.5078125,-0.48,-0.661,0.81,0.15
13327,Ashford,2016-08,1.703125,57.265625,84.5,0.40625,79.296875,0.2685546875,199.6015625,-0.58,-0.332,-1.28,0.05
13328,Ashford,2016-09,1.7021484375,73.1015625,104.7890625,0.6875,134.3984375,0.4638671875,244.796875,-0.58,-0.331,2.46,0.05
13329,Ashford,2016-10,1.892578125,104.890625,163.2890625,0.390625,72.203125,0.41796875,285.8984375,-0.74,-0.212,-0.89,0.1
13330,Ashford,2016-11,1.8076171875,82.6640625,203.6484375,0.1953125,30.703125,0.2900390625,237.3046875,-0.76,-0.259,-3.12,0.05
13331,Ashford,2016-12,1.7822265625,87.5390625,232.0390625,0.296875,85.1015625,0.2490234375,188.0078125,-0.5,-0.241,-1.52,0.05
13332,Ashford,2017-01,1.7607421875,114.625,228.796875,0.2578125,106.796875,0.27734375,222.6015625,-0.43,-0.02,-1.12,0.3
13333,Ashford,2017-02,1.5712890625,75.4296875,186.7265625,0.0546875,48.203125,0.13671875,240.1015625,-0.08,0.181,-1.09,0.3
13334,Ashford,2017-03,1.7607421875,81.6328125,138.9453125,2.265625,208.296875,0.3330078125,363.296875,0.03,0.457,-1.56,0.6
13335,Ashford,2017-04,1.9384765625,74.71875,109.09375,0.6640625,54.0,0.4560546875,310.5,0.22,0.574,1.65,0.55
13336,Ashford,2017-05,2.13671875,60.4453125,79.28125,0.1875,30.703125,0.3623046875,293.0,0.37,0.616,1.82,0.5
13337,Ashford,2017-06,2.0859375,46.6328125,62.25,0.1015625,30.8984375,0.2578125,115.6015625,0.34,0.537,1.98,0.7
13338,Ashford,2017-07,2.119140625,39.953125,67.796875,0.109375,14.0,0.19140625,75.6015625,0.25,0.617,0.16,0.7
13339,Ashford,2017-08,2.060546875,27.375,94.953125,0.0625,8.1015625,0.12109375,53.0,-0.16,0.461,0.31,0.2
13340,Ashford,2017-09,1.927734375,26.0703125,136.4296875,0.03125,1.5,0.0537109375,23.6015625,-0.43,0.14,0.42,0.3
13341,Ashford,2017-10,1.958984375,68.7890625,156.25,0.6484375,110.1015625,0.208984375,119.703125,-0.56,0.175,-0.64,0.0
13342,Ashford,2017-11,1.8974609375,83.625,189.1171875,0.2109375,49.296875,0.1318359375,160.8984375,-0.97,0.412,3.18,0.0
13343,Ashford,2017-12,1.9189453125,50.59375,221.109375,0.1796875,66.203125,0.07421875,225.6015625,-0.98,0.179,1.44,0.05
13344,Ashford,2018-01,1.888671875,59.3671875,237.6484375,0.0859375,35.796875,0.1064453125,151.296875,-0.98,-0.135,2.72,0.0
13345,Ashford,2018-02,1.6767578125,40.1640625,172.5625,0.078125,56.8984375,0.0732421875,158.8984375,-0.78,0.295,1.02,0.05
13346,Ashford,2018-03,1.841796875,64.875,164.6015625,0.1015625,43.796875,0.158203125,136.4921875,-0.8,-0.02,-0.03,0.3
13347,Ashford,2018-04,1.75,29.3828125,128.8515625,0.015625,24.1015625,0.0478515625,124.796875,-0.51,-0.008,-1.66,0.45
13348,Ashford,2018-05,1.765625,14.25,88.0625,0.0,0.8984375,0.0185546875,68.796875,-0.2,0.202,0.01,0.35
13349,Ashford,2018-06,1.6669921875,3.140625,66.6484375,0.0,3.0,0.0029296875,28.0,0.04,0.269,-1.57,0.85
13350,Ashford,2018-07,1.6865234375,21.2109375,71.6953125,0.078125,32.0,0.0810546875,35.8984375,0.12,0.15,0.55,0.75
13351,Ashford,2018-08,1.6484375,17.5859375,94.296875,0.0625,38.1015625,0.0615234375,73.1015625,0.09,0.234,-0.78,0.9
13352,Ashford,2018-09,1.568359375,38.71875,129.7421875,0.0234375,22.796875,0.1298828125,92.8984375,0.47,0.71,1.83,0.5
13353,Ashford,2018-10,1.587890625,37.0,160.390625,0.015625,31.796875,0.087890625,92.6953125,0.9,0.844,2.76,0.5
13354,Ashford,2018-11,1.5048828125,36.8828125,197.265625,0.390625,55.0,0.08984375,109.59375,0.9,0.623,2.84,0.35
13355,Ashford,2018-12,1.537109375,63.4609375,242.5703125,0.0703125,43.5,0.123046875,130.296875,0.89,0.379,1.44,0.8
13356,Ashford,2019-01,1.51171875,44.53125,237.4765625,0.015625,29.296875,0.0546875,127.796875,0.65,0.452,2.79,0.55
13357,Ashford,2019-02,1.3369140625,13.9140625,200.078125,0.0,5.796875,0.0166015625,78.59375,0.71,0.496,-1.87,1.0
13358,Ashford,2019-03,1.4501953125,18.125,165.7734375,0.09375,77.6015625,0.0546875,112.6953125,0.81,0.325,1.47,1.0
13359,Ashford,2019-04,1.3984375,43.328125,124.7265625,0.109375,0.6015625,0.1572265625,84.0,0.62,0.333,0.86,0.75
13360,Ashford,2019-05,1.419921875,18.703125,82.9453125,0.0078125,10.5,0.0732421875,88.703125,0.55,0.619,-0.11,0.7
13361,Ashford,2019-06,1.3447265625,12.2421875,63.625,0.0078125,10.296875,0.0615234375,21.3984375,0.45,0.719,2.21,0.7
13362,Ashford,2019-07,1.359375,11.625,74.65625,0.0,6.296875,0.041015625,27.09375,0.35,0.693,-2.2,0.95
13363,Ashford,2019-08,1.3291015625,12.2421875,95.875,0.0,5.703125,0.0205078125,22.296875,0.04,0.548,-2.04,0.9
13364,Ashford,2019-09,1.259765625,4.5546875,136.03125,0.0,0.1015625,0.00390625,12.1015625,0.03,0.999,0.81,0.55
13365,Ashford,2019-10,1.275390625,13.3046875,187.25,0.03125,25.296875,0.048828125,31.1015625,0.48,1.123,-1.97,0.75
13366,Ashford,2019-11,1.2138671875,18.8359375,220.109375,0.0,12.3984375,0.0400390625,37.796875,0.52,0.958,-4.42,0.85
13367,Ashford,2019-12,1.2333984375,27.96875,256.6171875,0.015625,18.796875,0.0546875,56.4921875,0.52,0.312,-1.78,0.9
13368,Ashford,2020-01,1.2119140625,28.8125,234.9296875,0.09375,70.6015625,0.083984375,101.796875,0.6,0.238,0.57,0.85
13369,Ashford,2020-02,1.162109375,57.34375,163.7578125,0.5625,127.1015625,0.357421875,216.5,0.37,0.134,-0.36,1.0
13370,Ashford,2020-03,1.3427734375,75.1328125,156.109375,0.1796875,64.0,0.365234375,261.703125,0.48,0.119,2.05,1.0
13371,Ashford,2020-04,1.3447265625,52.5,110.9296875,0.2578125,49.0,0.34375,240.1015625,0.36,0.064,-1.72,0.85
13372,Ashford,2020-05,1.4453125,32.0234375,81.7734375,0.1875,53.6015625,0.3154296875,166.6015625,-0.27,0.378,1.03,0.2
13373,Ashford,2020-06,1.4755859375,27.6484375,65.4609375,0.15625,24.5,0.2900390625,127.1015625,-0.34,0.568,1.18,0.15
13374,Ashford,2020-07,1.59765625,20.9140625,67.375,0.1015625,26.703125,0.25390625,104.8046875,-0.3,0.417,-0.97,0.35
13375,Ashford,2020-08,1.658203125,29.734375,92.59375,0.125,32.703125,0.275390625,83.90625,-0.59,-0.07,-2.2,0.1
13376,Ashford,2020-09,1.6279296875,24.0703125,131.40625,0.0546875,14.296875,0.2197265625,73.703125,-0.83,-0.084,-0.25,0.1
13377,Ashford,2020-10,1.6298828125,35.8203125,172.546875,0.15625,71.8984375,0.2451171875,118.8984375,-1.26,0.233,1.79,0.05
13378,Ashford,2020-11,1.5234375,62.7578125,229.78125,0.078125,14.8984375,0.2734375,101.09375,-1.42,0.143,1.14,0.0
13379,Ashford,2020-12,1.521484375,72.078125,200.953125,0.671875,133.5,0.4013671875,220.296875,-1.15,0.1,2.28,0.0
13380,Ashford,2021-01,1.6513671875,105.9453125,205.8203125,4.6875,100.203125,0.4794921875,248.6015625,-1.0,0.116,1.95,0.0
13381,Ashford,2021-02,1.5390625,62.8046875,170.8828125,0.515625,79.6015625,0.365234375,313.3046875,-1.0,0.323,2.19,0.0
13382,Ashford,2021-03,1.837890625,76.03125,146.578125,61.3828125,235.1015625,0.5830078125,414.90625,-0.8,0.367,-0.95,0.1
13383,Ashford,2021-04,2.2822265625,66.6328125,106.8046875,1.9765625,34.296875,0.6103515625,349.0,-0.72,0.325,0.87,0.0
13384,Ashford,2021-05,2.7001953125,53.4296875,77.8046875,0.265625,42.1015625,0.4951171875,311.5,-0.46,0.089,0.75,0.0
13385,Ashford,2021-06,2.9013671875,40.2421875,59.6953125,0.3203125,80.0,0.484375,156.3984375,-0.28,0.112,1.88,0.3
13386,Ashford,2021-07,3.5498046875,44.6171875,65.484375,0.6328125,92.3984375,0.59765625,214.5,-0.39,-0.132,-1.06,0.3
13387,Ashford,2021-08,4.18359375,62.0859375,90.5390625,0.4609375,58.3984375,0.529296875,230.796875,-0.53,0.014,0.73,0.0
13388,Ashford,2021-09,4.2861328125,57.0625,119.765625,0.3984375,53.0,0.3486328125,203.796875,-0.55,0.048,1.68,0.05
13389,Ashford,2021-10,4.4697265625,76.796875,164.890625,0.90625,54.3984375,0.38671875,165.796875,-0.94,0.068,0.8,0.0
13390,Ashford,2021-11,4.3251953125,71.78125,160.7890625,18.828125,183.203125,0.4638671875,290.6015625,-0.94,0.192,2.69,0.0
13391,Ashford,2021-12,4.7451171875,135.4921875,209.0625,23.1328125,118.3984375,0.6005859375,356.0,-1.06,-0.05,2.74,0.0
13396,Bonshaw,2000-01,1.2802734375,73.2421875,220.421875,0.15625,37.703125,0.1044921875,113.109375,-1.77,-0.06,3.59,0.2
13397,Bonshaw,2000-02,1.1796875,35.75,194.015625,0.1328125,27.1015625,0.0615234375,102.5078125,-1.55,0.071,2.32,0.15
13398,Bonshaw,2000-03,1.248046875,61.4140625,160.1953125,1.375,118.1015625,0.1728515625,182.90625,-0.98,0.24,0.74,0.05
13399,Bonshaw,2000-04,1.2119140625,60.8125,117.9921875,0.0546875,11.8984375,0.1474609375,157.1015625,-0.87,0.217,0.97,0.0
13400,Bonshaw,2000-05,1.234375,20.125,88.21875,0.078125,25.3984375,0.0478515625,155.3984375,-0.86,0.192,1.9,0.1
13401,Bonshaw,2000-06,1.17578125,23.484375,63.3359375,0.0234375,9.3984375,0.056640625,46.6953125,-0.79,0.091,-0.31,0.25
13402,Bonshaw,2000-07,1.197265625,28.375,69.5078125,0.2421875,36.703125,0.0908203125,71.5,-0.67,0.174,0.52,0.4
13403,Bonshaw,2000-08,1.1806640625,26.78125,96.2109375,0.0390625,11.796875,0.04296875,57.8984375,-0.49,0.243,-1.22,0.2
13404,Bonshaw,2000-09,1.1240234375,13.3046875,145.5859375,0.0234375,8.0,0.015625,56.5,-0.52,0.01,-3.2,0.6
13405,Bonshaw,2000-10,1.1435546875,20.1640625,157.3203125,0.390625,72.6015625,0.0869140625,92.3984375,-0.7,0.017,1.21,0.35
13406,Bonshaw,2000-11,1.1201171875,81.1796875,163.8515625,1.09375,136.8984375,0.3642578125,217.5,-0.79,-0.183,-1.32,0.1
13407,Bonshaw,2000-12,1.197265625,109.578125,211.65625,0.6875,77.703125,0.345703125,287.203125,-0.92,-0.178,-2.05,0.05
13408,Bonshaw,2001-01,1.189453125,59.625,233.3671875,0.2734375,68.203125,0.2060546875,282.8046875,-0.73,-0.366,1.43,0.0
13409,Bonshaw,2001-02,1.12890625,89.4609375,183.359375,9.34375,136.6015625,0.6015625,282.5078125,-0.63,0.063,-2.7,0.2
13410,Bonshaw,2001-03,1.2939453125,88.5703125,160.3046875,1.0625,106.796875,0.416015625,311.6015625,-0.48,0.09,-0.57,0.05
13411,Bonshaw,2001-04,1.2646484375,59.2734375,117.421875,1.171875,64.703125,0.3984375,308.1015625,-0.49,0.212,3.49,0.0
13412,Bonshaw,2001-05,1.3291015625,48.890625,81.46875,0.78125,33.3984375,0.419921875,204.8984375,-0.34,0.217,-1.75,0.35
13413,Bonshaw,2001-06,1.3076171875,33.609375,65.96875,0.53125,19.8984375,0.3369140625,118.0,-0.19,0.241,-0.02,0.4
13414,Bonshaw,2001-07,1.3603515625,17.890625,68.0234375,0.9765625,60.203125,0.298828125,113.5,-0.04,-0.043,0.2,0.6
13415,Bonshaw,2001-08,1.380859375,40.1015625,95.0234375,0.609375,21.703125,0.36328125,101.8046875,-0.05,-0.189,-0.15,0.55
13416,Bonshaw,2001-09,1.3408203125,44.9140625,125.4140625,0.4375,24.296875,0.3212890625,106.203125,-0.2,-0.117,1.46,0.15
13417,Bonshaw,2001-10,1.3466796875,43.7578125,167.8671875,0.546875,58.5,0.3095703125,104.5,-0.14,-0.291,1.36,0.25
13418,Bonshaw,2001-11,1.279296875,76.265625,171.0546875,5.2109375,129.296875,0.443359375,212.09375,-0.37,-0.122,2.54,0.1
13419,Bonshaw,2001-12,1.3134765625,95.28125,217.5234375,1.5859375,42.796875,0.4091796875,230.59375,-0.41,0.019,1.16,0.1
13420,Bonshaw,2002-01,1.255859375,62.3203125,238.59375,0.6171875,48.703125,0.30859375,220.796875,-0.15,-0.077,2.22,0.15
13421,Bonshaw,2002-02,1.0908203125,53.9453125,169.8359375,0.21875,22.5,0.2666015625,114.0,-0.04,-0.018,2.8,0.45
13422,Bonshaw,2002-03,1.169921875,49.2109375,175.8984375,2.5078125,136.203125,0.2392578125,207.40625,0.01,0.108,-4.42,0.7
13423,Bonshaw,2002-04,1.1611328125,67.0859375,122.8203125,1.3515625,4.703125,0.453125,163.40625,0.02,-0.277,1.6,0.4
13424,Bonshaw,2002-05,1.2041015625,39.921875,87.40625,0.140625,7.6015625,0.2353515625,148.5078125,0.31,-0.249,-1.69,0.7
13425,Bonshaw,2002-06,1.1474609375,20.796875,69.65625,0.09375,14.3984375,0.189453125,26.703125,0.72,-0.076,-0.43,0.8
13426,Bonshaw,2002-07,1.166015625,14.7734375,73.9140625,0.0390625,1.0,0.142578125,23.0,0.74,-0.164,-0.67,0.95
13427,Bonshaw,2002-08,1.1416015625,20.7109375,100.6015625,0.2421875,38.0,0.1376953125,53.3984375,0.87,-0.096,1.14,0.8
13428,Bonshaw,2002-09,1.0849609375,47.6171875,141.1171875,0.0546875,19.203125,0.162109375,58.203125,1.09,0.392,-2.18,0.85
13429,Bonshaw,2002-10,1.0966796875,38.953125,197.078125,0.1328125,33.1015625,0.076171875,90.3046875,1.25,0.565,-5.77,0.8
13430,Bonshaw,2002-11,1.0439453125,41.703125,213.78125,0.1015625,28.5,0.0869140625,80.8046875,1.47,0.22,0.03,0.95
13431,Bonshaw,2002-12,1.06640625,49.984375,231.40625,0.3046875,78.8984375,0.1044921875,140.5,1.37,-0.088,1.29,0.75
13432,Bonshaw,2003-01,1.06640625,69.015625,257.984375,0.0859375,24.1015625,0.1240234375,131.5,0.6,-0.174,-0.52,0.8
13433,Bonshaw,2003-02,0.9521484375,25.234375,150.8828125,1.5703125,90.203125,0.095703125,193.203125,0.64,0.097,-0.98,0.55
13434,Bonshaw,2003-03,1.0615234375,76.21875,155.7734375,0.359375,64.5,0.2392578125,178.8046875,0.36,0.061,-0.07,0.95
13435,Bonshaw,2003-04,1.0244140625,59.6328125,109.5234375,0.28125,60.703125,0.2470703125,215.40625,-0.14,-0.024,2.21,0.3
13436,Bonshaw,2003-05,1.0478515625,24.84375,88.2578125,0.0625,3.203125,0.1708984375,128.40625,-0.61,-0.084,1.04,0.15
13437,Bonshaw,2003-06,1.0009765625,15.03125,67.953125,0.421875,46.0,0.177734375,109.90625,-0.29,0.252,-2.52,0.55
13438,Bonshaw,2003-07,1.03125,34.9375,69.265625,0.1796875,30.6015625,0.267578125,79.8046875,0.21,0.228,1.2,0.85
13439,Bonshaw,2003-08,1.0224609375,27.2578125,94.015625,0.078125,12.296875,0.18359375,88.8984375,0.26,0.22,2.33,0.55
13440,Bonshaw,2003-09,0.9736328125,21.6953125,150.4296875,0.03125,1.203125,0.12890625,44.1015625,0.27,0.045,-0.99,0.85
13441,Bonshaw,2003-10,1.0068359375,67.7421875,156.4765625,2.2421875,106.8984375,0.3271484375,120.3984375,0.42,-0.084,0.12,0.9
