Year,Month,Year_Month,Location,Longitude,Latitude,P_acc_3M,,,,,,,
2009,2,2009-02,Walgett,148.1167,-30.0167,324.90625,,,,,,,
2009,3,2009-03,Walgett,148.1167,-30.0167,266.8046875,,,,,,,
2009,4,2009-04,Walgett,148.1167,-30.0167,272.3046875,,,,,,,
2009,5,2009-05,Walgett,148.1167,-30.0167,75.1015625,,,,,,,
2009,6,2009-06,Walgett,148.1167,-30.0167,115.8984375,,,,,,,
2009,7,2009-07,Walgett,148.1167,-30.0167,94.796875,,,,,,,
2009,8,2009-08,Walgett,148.1167,-30.0167,60.1015625,,,,,,,
2009,9,2009-09,Walgett,148.1167,-30.0167,41.5,,,,,,,
2009,10,2009-10,Walgett,148.1167,-30.0167,54.703125,,,,,,,
2009,11,2009-11,Walgett,148.1167,-30.0167,59.8984375,,,,,,,
2009,12,2009-12,Walgett,148.1167,-30.0167,181.8046875,,,,,,,
2010,1,2010-01,Walgett,148.1167,-30.0167,226.3984375,,,,,,,
2010,2,2010-02,Walgett,148.1167,-30.0167,307,,,,,,,
2010,3,2010-03,Walgett,148.1167,-30.0167,253.5,,,,,,,
2010,4,2010-04,Walgett,148.1167,-30.0167,227.703125,,,,,,,
2010,5,2010-05,Walgett,148.1167,-30.0167,153.8046875,,,,,,,
2010,6,2010-06,Walgett,148.1167,-30.0167,68.703125,,,,,,,
2010,7,2010-07,Walgett,148.1167,-30.0167,115.1015625,,,,,,,
2010,8,2010-08,Walgett,148.1167,-30.0167,129.5,,,,,,,
2010,9,2010-09,Walgett,148.1167,-30.0167,157.5,,,,,,,
2010,10,2010-10,Walgett,148.1167,-30.0167,146.8984375,,,,,,,
2010,11,2010-11,Walgett,148.1167,-30.0167,259,,,,,,,
2010,12,2010-12,Walgett,148.1167,-30.0167,314.3984375,,,,,,,
2011,1,2011-01,Walgett,148.1167,-30.0167,254.1015625,,,,,,,
2011,2,2011-02,Walgett,148.1167,-30.0167,122,,,,,,,
2011,3,2011-03,Walgett,148.1167,-30.0167,48.203125,,,,,,,
2011,4,2011-04,Walgett,148.1167,-30.0167,37.90625,,,,,,,
2011,5,2011-05,Walgett,148.1167,-30.0167,45.703125,,,,,,,
2011,6,2011-06,Walgett,148.1167,-30.0167,53.1015625,,,,,,,
2011,7,2011-07,Walgett,148.1167,-30.0167,58.3984375,,,,,,,
2011,8,2011-08,Walgett,148.1167,-30.0167,61.3046875,,,,,,,
2011,9,2011-09,Walgett,148.1167,-30.0167,64.40625,,,,,,,
2011,10,2011-10,Walgett,148.1167,-30.0167,77.109375,,,,,,,
2011,11,2011-11,Walgett,148.1167,-30.0167,140.703125,,,,,,,
2011,12,2011-12,Walgett,148.1167,-30.0167,185.8984375,,,,,,,
2012,1,2012-01,Walgett,148.1167,-30.0167,306.59375,,,,,,,
2012,2,2012-02,Walgett,148.1167,-30.0167,376,,,,,,,
2012,3,2012-03,Walgett,148.1167,-30.0167,352.8984375,,,,,,,
2012,4,2012-04,Walgett,148.1167,-30.0167,215.8984375,,,,,,,
2012,5,2012-05,Walgett,148.1167,-30.0167,87.9921875,,,,,,,
2012,6,2012-06,Walgett,148.1167,-30.0167,55.9921875,,,,,,,
2012,7,2012-07,Walgett,148.1167,-30.0167,85.6953125,,,,,,,
2012,8,2012-08,Walgett,148.1167,-30.0167,64.296875,,,,,,,
2012,9,2012-09,Walgett,148.1167,-30.0167,59.203125,,,,,,,
2012,10,2012-10,Walgett,148.1167,-30.0167,21.3984375,,,,,,,
2012,11,2012-11,Walgett,148.1167,-30.0167,34.296875,,,,,,,
2012,12,2012-12,Walgett,148.1167,-30.0167,34.6953125,,,,,,,
2013,1,2013-01,Walgett,148.1167,-30.0167,44.3984375,,,,,,,
2013,2,2013-02,Walgett,148.1167,-30.0167,43,,,,,,,
2013,3,2013-03,Walgett,148.1167,-30.0167,123.3984375,,,,,,,
2013,4,2013-04,Walgett,148.1167,-30.0167,112.5,,,,,,,
2013,5,2013-05,Walgett,148.1167,-30.0167,114.703125,,,,,,,
2013,6,2013-06,Walgett,148.1167,-30.0167,31.703125,,,,,,,
2013,7,2013-07,Walgett,148.1167,-30.0167,48.1015625,,,,,,,
2013,8,2013-08,Walgett,148.1167,-30.0167,30.3984375,,,,,,,
2013,9,2013-09,Walgett,148.1167,-30.0167,47.6015625,,,,,,,
2013,10,2013-10,Walgett,148.1167,-30.0167,33,,,,,,,
2013,11,2013-11,Walgett,148.1167,-30.0167,62.3046875,,,,,,,
2013,12,2013-12,Walgett,148.1167,-30.0167,39.3984375,,,,,,,
2014,1,2014-01,Walgett,148.1167,-30.0167,44.703125,,,,,,,
2014,2,2014-02,Walgett,148.1167,-30.0167,41,,,,,,,
2014,3,2014-03,Walgett,148.1167,-30.0167,68.203125,,,,,,,
2014,4,2014-04,Walgett,148.1167,-30.0167,81.5,,,,,,,
2014,5,2014-05,Walgett,148.1167,-30.0167,63.296875,,,,,,,
2014,6,2014-06,Walgett,148.1167,-30.0167,61.6953125,,,,,,,
2014,7,2014-07,Walgett,148.1167,-30.0167,50.9921875,,,,,,,
2014,8,2014-08,Walgett,148.1167,-30.0167,81.9921875,,,,,,,
2014,9,2014-09,Walgett,148.1167,-30.0167,68.9921875,,,,,,,
2014,10,2014-10,Walgett,148.1167,-30.0167,59.3984375,,,,,,,
2014,11,2014-11,Walgett,148.1167,-30.0167,35.3046875,,,,,,,
2014,12,2014-12,Walgett,148.1167,-30.0167,48.3046875,,,,,,,
2015,1,2015-01,Walgett,148.1167,-30.0167,80.8046875,,,,,,,
2015,2,2015-02,Walgett,148.1167,-30.0167,66.3046875,,,,,,,
2015,3,2015-03,Walgett,148.1167,-30.0167,44.5078125,,,,,,,
2015,4,2015-04,Walgett,148.1167,-30.0167,36.203125,,,,,,,
2015,5,2015-05,Walgett,148.1167,-30.0167,67.6015625,,,,,,,
2015,6,2015-06,Walgett,148.1167,-30.0167,114.8984375,,,,,,,
2015,7,2015-07,Walgett,148.1167,-30.0167,139.796875,,,,,,,
2015,8,2015-08,Walgett,148.1167,-30.0167,131.59375,,,,,,,
2015,9,2015-09,Walgett,148.1167,-30.0167,74.4921875,,,,,,,
2015,10,2015-10,Walgett,148.1167,-30.0167,55.4921875,,,,,,,
2015,11,2015-11,Walgett,148.1167,-30.0167,96.9921875,,,,,,,
2015,12,2015-12,Walgett,148.1167,-30.0167,106.6953125,,,,,,,
2016,1,2016-01,Walgett,148.1167,-30.0167,217.296875,,,,,,,
2016,2,2016-02,Walgett,148.1167,-30.0167,177.1953125,,,,,,,
2016,3,2016-03,Walgett,148.1167,-30.0167,177.8984375,,,,,,,
2016,4,2016-04,Walgett,148.1167,-30.0167,49.203125,,,,,,,
2016,5,2016-05,Walgett,148.1167,-30.0167,51.0078125,,,,,,,
2016,6,2016-06,Walgett,148.1167,-30.0167,156.6015625,,,,,,,
2016,7,2016-07,Walgett,148.1167,-30.0167,156.5,,,,,,,
2016,8,2016-08,Walgett,148.1167,-30.0167,165.8984375,,,,,,,
2016,9,2016-09,Walgett,148.1167,-30.0167,148,,,,,,,
2016,10,2016-10,Walgett,148.1167,-30.0167,185.1015625,,,,,,,
2016,11,2016-11,Walgett,148.1167,-30.0167,159.6015625,,,,,,,
2016,12,2016-12,Walgett,148.1167,-30.0167,93.90625,,,,,,,
2017,1,2017-01,Walgett,148.1167,-30.0167,60.1015625,,,,,,,
2017,2,2017-02,Walgett,148.1167,-30.0167,49.703125,,,,,,,
2017,3,2017-03,Walgett,148.1167,-30.0167,112.6015625,,,,,,,
2017,4,2017-04,Walgett,148.1167,-30.0167,116.703125,,,,,,,
2017,5,2017-05,Walgett,148.1167,-30.0167,144.5,,,,,,,
2017,6,2017-06,Walgett,148.1167,-30.0167,54.1953125,,,,,,,
2017,7,2017-07,Walgett,148.1167,-30.0167,50.09375,,,,,,,
2017,8,2017-08,Walgett,148.1167,-30.0167,32.9921875,,,,,,,
2017,9,2017-09,Walgett,148.1167,-30.0167,28.796875,,,,,,,
2017,10,2017-10,Walgett,148.1167,-30.0167,46.5,,,,,,,
2017,11,2017-11,Walgett,148.1167,-30.0167,69.3046875,,,,,,,
2017,12,2017-12,Walgett,148.1167,-30.0167,100.8046875,,,,,,,
2018,1,2018-01,Walgett,148.1167,-30.0167,79.6015625,,,,,,,
2018,2,2018-02,Walgett,148.1167,-30.0167,84.6015625,,,,,,,
2018,3,2018-03,Walgett,148.1167,-30.0167,57.203125,,,,,,,
2018,4,2018-04,Walgett,148.1167,-30.0167,70.1015625,,,,,,,
2018,5,2018-05,Walgett,148.1167,-30.0167,32.1015625,,,,,,,
2018,6,2018-06,Walgett,148.1167,-30.0167,46.296875,,,,,,,
2018,7,2018-07,Walgett,148.1167,-30.0167,21.5,,,,,,,
2018,8,2018-08,Walgett,148.1167,-30.0167,29.1953125,,,,,,,
2018,9,2018-09,Walgett,148.1167,-30.0167,13,,,,,,,
2018,10,2018-10,Walgett,148.1167,-30.0167,46.8984375,,,,,,,
2018,11,2018-11,Walgett,148.1167,-30.0167,76.5,,,,,,,
2018,12,2018-12,Walgett,148.1167,-30.0167,85.296875,,,,,,,
2019,1,2019-01,Walgett,148.1167,-30.0167,64.1015625,,,,,,,
2019,2,2019-02,Walgett,148.1167,-30.0167,25.6015625,,,,,,,
2019,3,2019-03,Walgett,148.1167,-30.0167,49.3046875,,,,,,,
2019,4,2019-04,Walgett,148.1167,-30.0167,36.703125,,,,,,,
2019,5,2019-05,Walgett,148.1167,-30.0167,76.1015625,,,,,,,
2019,6,2019-06,Walgett,148.1167,-30.0167,42,,,,,,,
2019,7,2019-07,Walgett,148.1167,-30.0167,46,,,,,,,
2019,8,2019-08,Walgett,148.1167,-30.0167,6.703125,,,,,,,
2019,9,2019-09,Walgett,148.1167,-30.0167,7,,,,,,,
2019,10,2019-10,Walgett,148.1167,-30.0167,2.8984375,,,,,,,
2019,11,2019-11,Walgett,148.1167,-30.0167,29.1953125,,,,,,,
2019,12,2019-12,Walgett,148.1167,-30.0167,27,,,,,,,
2020,1,2020-01,Walgett,148.1167,-30.0167,40,,,,,,,
2020,2,2020-02,Walgett,148.1167,-30.0167,130.703125,,,,,,,
2020,3,2020-03,Walgett,148.1167,-30.0167,208.1015625,,,,,,,
2020,4,2020-04,Walgett,148.1167,-30.0167,265,,,,,,,
2020,5,2020-05,Walgett,148.1167,-30.0167,153.296875,,,,,,,
2020,6,2020-06,Walgett,148.1167,-30.0167,96.3984375,,,,,,,
2020,7,2020-07,Walgett,148.1167,-30.0167,69.796875,,,,,,,
2020,8,2020-08,Walgett,148.1167,-30.0167,86.703125,,,,,,,
2020,9,2020-09,Walgett,148.1167,-30.0167,91.6015625,,,,,,,
2020,10,2020-10,Walgett,148.1167,-30.0167,97.8046875,,,,,,,
2020,11,2020-11,Walgett,148.1167,-30.0167,84,,,,,,,
2020,12,2020-12,Walgett,148.1167,-30.0167,113.5,,,,,,,
2021,1,2021-01,Walgett,148.1167,-30.0167,104.203125,,,,,,,
2021,2,2021-02,Walgett,148.1167,-30.0167,165.40625,,,,,,,
2021,3,2021-03,Walgett,148.1167,-30.0167,300.6015625,,,,,,,
2021,4,2021-04,Walgett,148.1167,-30.0167,272.6953125,,,,,,,
2021,5,2021-05,Walgett,148.1167,-30.0167,219.9921875,,,,,,,
2021,6,2021-06,Walgett,148.1167,-30.0167,62.6953125,,,,,,,
2021,7,2021-07,Walgett,148.1167,-30.0167,83.3984375,,,,,,,
2021,8,2021-08,Walgett,148.1167,-30.0167,83.796875,,,,,,,
2021,9,2021-09,Walgett,148.1167,-30.0167,116.296875,,,,,,,
2021,10,2021-10,Walgett,148.1167,-30.0167,103.8984375,,,,,,,
2021,11,2021-11,Walgett,148.1167,-30.0167,254.1015625,,,,,,,
2021,12,2021-12,Walgett,148.1167,-30.0167,220.1015625,,,,,,,
2000,1,2000-01,Coonamble,148.4,-30.95,103.5,,,,,,,
2000,2,2000-02,Coonamble,148.4,-30.95,82.203125,,,,,,,
2000,3,2000-03,Coonamble,148.4,-30.95,170.703125,,,,,,,
2000,4,2000-04,Coonamble,148.4,-30.95,167.6015625,,,,,,,
2000,5,2000-05,Coonamble,148.4,-30.95,250,,,,,,,
2000,6,2000-06,Coonamble,148.4,-30.95,157.1015625,,,,,,,
2000,7,2000-07,Coonamble,148.4,-30.95,150.703125,,,,,,,
2000,8,2000-08,Coonamble,148.4,-30.95,77.1015625,,,,,,,
2000,9,2000-09,Coonamble,148.4,-30.95,52.3984375,,,,,,,
2000,10,2000-10,Coonamble,148.4,-30.95,109.8984375,,,,,,,
2000,11,2000-11,Coonamble,148.4,-30.95,252.796875,,,,,,,
2000,12,2000-12,Coonamble,148.4,-30.95,267.8984375,,,,,,,
2001,1,2001-01,Coonamble,148.4,-30.95,232.5,,,,,,,
2001,2,2001-02,Coonamble,148.4,-30.95,89.5,,,,,,,
2001,3,2001-03,Coonamble,148.4,-30.95,100.8984375,,,,,,,
2001,4,2001-04,Coonamble,148.4,-30.95,75.09375,,,,,,,
2001,5,2001-05,Coonamble,148.4,-30.95,68.796875,,,,,,,
2001,6,2001-06,Coonamble,148.4,-30.95,79.1953125,,,,,,,
2001,7,2001-07,Coonamble,148.4,-30.95,136.1953125,,,,,,,
2001,8,2001-08,Coonamble,148.4,-30.95,125.796875,,,,,,,
2001,9,2001-09,Coonamble,148.4,-30.95,93,,,,,,,
2001,10,2001-10,Coonamble,148.4,-30.95,63.6015625,,,,,,,
2001,11,2001-11,Coonamble,148.4,-30.95,127.796875,,,,,,,
2001,12,2001-12,Coonamble,148.4,-30.95,136.8984375,,,,,,,
2002,1,2002-01,Coonamble,148.4,-30.95,95,,,,,,,
2002,2,2002-02,Coonamble,148.4,-30.95,81.3984375,,,,,,,
2002,3,2002-03,Coonamble,148.4,-30.95,90.3984375,,,,,,,
2002,4,2002-04,Coonamble,148.4,-30.95,101,,,,,,,
2002,5,2002-05,Coonamble,148.4,-30.95,45.5,,,,,,,
2002,6,2002-06,Coonamble,148.4,-30.95,42.6015625,,,,,,,
2002,7,2002-07,Coonamble,148.4,-30.95,26,,,,,,,
2002,8,2002-08,Coonamble,148.4,-30.95,26.40625,,,,,,,
2002,9,2002-09,Coonamble,148.4,-30.95,31.5,,,,,,,
2002,10,2002-10,Coonamble,148.4,-30.95,31.3984375,,,,,,,
2002,11,2002-11,Coonamble,148.4,-30.95,46.1953125,,,,,,,
2002,12,2002-12,Coonamble,148.4,-30.95,34,,,,,,,
2003,1,2003-01,Coonamble,148.4,-30.95,52.6015625,,,,,,,
2003,2,2003-02,Coonamble,148.4,-30.95,103.3046875,,,,,,,
2003,3,2003-03,Coonamble,148.4,-30.95,92.5,,,,,,,
2003,4,2003-04,Coonamble,148.4,-30.95,176.1015625,,,,,,,
2003,5,2003-05,Coonamble,148.4,-30.95,114.1015625,,,,,,,
2003,6,2003-06,Coonamble,148.4,-30.95,153.5078125,,,,,,,
2003,7,2003-07,Coonamble,148.4,-30.95,87.90625,,,,,,,
2003,8,2003-08,Coonamble,148.4,-30.95,139.90625,,,,,,,
2003,9,2003-09,Coonamble,148.4,-30.95,95.1015625,,,,,,,
2003,10,2003-10,Coonamble,148.4,-30.95,85.8984375,,,,,,,
2003,11,2003-11,Coonamble,148.4,-30.95,57.9921875,,,,,,,
2003,12,2003-12,Coonamble,148.4,-30.95,100.6953125,,,,,,,
2004,1,2004-01,Coonamble,148.4,-30.95,155.1953125,,,,,,,
2004,2,2004-02,Coonamble,148.4,-30.95,198,,,,,,,
2004,3,2004-03,Coonamble,148.4,-30.95,206.1015625,,,,,,,
2004,4,2004-04,Coonamble,148.4,-30.95,165.0078125,,,,,,,
2004,5,2004-05,Coonamble,148.4,-30.95,109.90625,,,,,,,
2004,6,2004-06,Coonamble,148.4,-30.95,79.5,,,,,,,
2004,7,2004-07,Coonamble,148.4,-30.95,74.09375,,,,,,,
2004,8,2004-08,Coonamble,148.4,-30.95,69.890625,,,,,,,
2004,9,2004-09,Coonamble,148.4,-30.95,60.9921875,,,,,,,
2004,10,2004-10,Coonamble,148.4,-30.95,45.4921875,,,,,,,
2004,11,2004-11,Coonamble,148.4,-30.95,73.1953125,,,,,,,
2004,12,2004-12,Coonamble,148.4,-30.95,187.5,,,,,,,
2005,1,2005-01,Coonamble,148.4,-30.95,194.5,,,,,,,
2005,2,2005-02,Coonamble,148.4,-30.95,164.203125,,,,,,,
2005,3,2005-03,Coonamble,148.4,-30.95,45.203125,,,,,,,
2005,4,2005-04,Coonamble,148.4,-30.95,28.3046875,,,,,,,
2005,5,2005-05,Coonamble,148.4,-30.95,30.8984375,,,,,,,
2005,6,2005-06,Coonamble,148.4,-30.95,206.59375,,,,,,,
2005,7,2005-07,Coonamble,148.4,-30.95,214.1953125,,,,,,,
2005,8,2005-08,Coonamble,148.4,-30.95,213.796875,,,,,,,
2005,9,2005-09,Coonamble,148.4,-30.95,91.6953125,,,,,,,
2005,10,2005-10,Coonamble,148.4,-30.95,115.6953125,,,,,,,
2005,11,2005-11,Coonamble,148.4,-30.95,167.09375,,,,,,,
2005,12,2005-12,Coonamble,148.4,-30.95,119.59375,,,,,,,
2006,1,2006-01,Coonamble,148.4,-30.95,111.9921875,,,,,,,
2006,2,2006-02,Coonamble,148.4,-30.95,90.3984375,,,,,,,
2006,3,2006-03,Coonamble,148.4,-30.95,109.5,,,,,,,
2006,4,2006-04,Coonamble,148.4,-30.95,94.203125,,,,,,,
2006,5,2006-05,Coonamble,148.4,-30.95,53.1015625,,,,,,,
2006,6,2006-06,Coonamble,148.4,-30.95,57,,,,,,,
2006,7,2006-07,Coonamble,148.4,-30.95,108.296875,,,,,,,
2006,8,2006-08,Coonamble,148.4,-30.95,112.6953125,,,,,,,
2006,9,2006-09,Coonamble,148.4,-30.95,104.796875,,,,,,,
2006,10,2006-10,Coonamble,148.4,-30.95,40.296875,,,,,,,
2006,11,2006-11,Coonamble,148.4,-30.95,72.3984375,,,,,,,
2006,12,2006-12,Coonamble,148.4,-30.95,56.203125,,,,,,,
2007,1,2007-01,Coonamble,148.4,-30.95,87.3046875,,,,,,,
2007,2,2007-02,Coonamble,148.4,-30.95,145,,,,,,,
2007,3,2007-03,Coonamble,148.4,-30.95,149.3984375,,,,,,,
2007,4,2007-04,Coonamble,148.4,-30.95,123,,,,,,,
2007,5,2007-05,Coonamble,148.4,-30.95,76.203125,,,,,,,
2007,6,2007-06,Coonamble,148.4,-30.95,123.5,,,,,,,
2007,7,2007-07,Coonamble,148.4,-30.95,114.6953125,,,,,,,
2007,8,2007-08,Coonamble,148.4,-30.95,72.09375,,,,,,,
2007,9,2007-09,Coonamble,148.4,-30.95,7.59375,,,,,,,
2007,10,2007-10,Coonamble,148.4,-30.95,33.1953125,,,,,,,
2007,11,2007-11,Coonamble,148.4,-30.95,76.796875,,,,,,,
2007,12,2007-12,Coonamble,148.4,-30.95,361.6953125,,,,,,,
2008,1,2008-01,Coonamble,148.4,-30.95,399.09375,,,,,,,
2008,2,2008-02,Coonamble,148.4,-30.95,458.1953125,,,,,,,
2008,3,2008-03,Coonamble,148.4,-30.95,182.3984375,,,,,,,
2008,4,2008-04,Coonamble,148.4,-30.95,119.5,,,,,,,
2008,5,2008-05,Coonamble,148.4,-30.95,25.296875,,,,,,,
2008,6,2008-06,Coonamble,148.4,-30.95,60.6953125,,,,,,,
2008,7,2008-07,Coonamble,148.4,-30.95,75,,,,,,,
2008,8,2008-08,Coonamble,148.4,-30.95,81.203125,,,,,,,
2008,9,2008-09,Coonamble,148.4,-30.95,86.203125,,,,,,,
2008,10,2008-10,Coonamble,148.4,-30.95,89,,,,,,,
2008,11,2008-11,Coonamble,148.4,-30.95,202.6015625,,,,,,,
2008,12,2008-12,Coonamble,148.4,-30.95,222.703125,,,,,,,
2009,1,2009-01,Coonamble,148.4,-30.95,210.703125,,,,,,,
2009,2,2009-02,Coonamble,148.4,-30.95,268.5,,,,,,,
2009,3,2009-03,Coonamble,148.4,-30.95,207.3984375,,,,,,,
2009,4,2009-04,Coonamble,148.4,-30.95,274.296875,,,,,,,
2009,5,2009-05,Coonamble,148.4,-30.95,123.796875,,,,,,,
2009,6,2009-06,Coonamble,148.4,-30.95,186.1015625,,,,,,,
2009,7,2009-07,Coonamble,148.4,-30.95,125.1015625,,,,,,,
2009,8,2009-08,Coonamble,148.4,-30.95,86.203125,,,,,,,
2009,9,2009-09,Coonamble,148.4,-30.95,59,,,,,,,
2009,10,2009-10,Coonamble,148.4,-30.95,90.6015625,,,,,,,
2009,11,2009-11,Coonamble,148.4,-30.95,98.1015625,,,,,,,
2009,12,2009-12,Coonamble,148.4,-30.95,237.8046875,,,,,,,
2010,1,2010-01,Coonamble,148.4,-30.95,313.203125,,,,,,,
2010,2,2010-02,Coonamble,148.4,-30.95,387.1015625,,,,,,,
2010,3,2010-03,Coonamble,148.4,-30.95,270.3984375,,,,,,,
2010,4,2010-04,Coonamble,148.4,-30.95,205.203125,,,,,,,
2010,5,2010-05,Coonamble,148.4,-30.95,142.1015625,,,,,,,
2010,6,2010-06,Coonamble,148.4,-30.95,99,,,,,,,
2010,7,2010-07,Coonamble,148.4,-30.95,127.796875,,,,,,,
2010,8,2010-08,Coonamble,148.4,-30.95,152.8984375,,,,,,,
2010,9,2010-09,Coonamble,148.4,-30.95,190,,,,,,,
2010,10,2010-10,Coonamble,148.4,-30.95,160.6015625,,,,,,,
2010,11,2010-11,Coonamble,148.4,-30.95,251.703125,,,,,,,
2010,12,2010-12,Coonamble,148.4,-30.95,371.1015625,,,,,,,
2011,1,2011-01,Coonamble,148.4,-30.95,334.3984375,,,,,,,
2011,2,2011-02,Coonamble,148.4,-30.95,217,,,,,,,
2011,3,2011-03,Coonamble,148.4,-30.95,58.8984375,,,,,,,
2011,4,2011-04,Coonamble,148.4,-30.95,48.703125,,,,,,,
2011,5,2011-05,Coonamble,148.4,-30.95,65.8984375,,,,,,,
2011,6,2011-06,Coonamble,148.4,-30.95,58.703125,,,,,,,
2011,7,2011-07,Coonamble,148.4,-30.95,56.703125,,,,,,,
2011,8,2011-08,Coonamble,148.4,-30.95,47.90625,,,,,,,
2011,9,2011-09,Coonamble,148.4,-30.95,92.3046875,,,,,,,
2011,10,2011-10,Coonamble,148.4,-30.95,123.5,,,,,,,
2011,11,2011-11,Coonamble,148.4,-30.95,172.6015625,,,,,,,
2011,12,2011-12,Coonamble,148.4,-30.95,209.3984375,,,,,,,
2012,1,2012-01,Coonamble,148.4,-30.95,316.8984375,,,,,,,
2012,2,2012-02,Coonamble,148.4,-30.95,342.4921875,,,,,,,
2012,3,2012-03,Coonamble,148.4,-30.95,345.8984375,,,,,,,
2012,4,2012-04,Coonamble,148.4,-30.95,208.796875,,,,,,,
2012,5,2012-05,Coonamble,148.4,-30.95,145.3984375,,,,,,,
2012,6,2012-06,Coonamble,148.4,-30.95,66.09375,,,,,,,
2012,7,2012-07,Coonamble,148.4,-30.95,97.296875,,,,,,,
2012,8,2012-08,Coonamble,148.4,-30.95,64.6015625,,,,,,,
2012,9,2012-09,Coonamble,148.4,-30.95,72.40625,,,,,,,
2012,10,2012-10,Coonamble,148.4,-30.95,36.5078125,,,,,,,
2012,11,2012-11,Coonamble,148.4,-30.95,48.6015625,,,,,,,
2012,12,2012-12,Coonamble,148.4,-30.95,34.1015625,,,,,,,
2013,1,2013-01,Coonamble,148.4,-30.95,71.796875,,,,,,,
2013,2,2013-02,Coonamble,148.4,-30.95,81.796875,,,,,,,
2013,3,2013-03,Coonamble,148.4,-30.95,137.4921875,,,,,,,
2013,4,2013-04,Coonamble,148.4,-30.95,97.296875,,,,,,,
2013,5,2013-05,Coonamble,148.4,-30.95,89.203125,,,,,,,
2013,6,2013-06,Coonamble,148.4,-30.95,84.3046875,,,,,,,
2013,7,2013-07,Coonamble,148.4,-30.95,105.703125,,,,,,,
2013,8,2013-08,Coonamble,148.4,-30.95,88.3984375,,,,,,,
2013,9,2013-09,Coonamble,148.4,-30.95,44.796875,,,,,,,
2013,10,2013-10,Coonamble,148.4,-30.95,27.59375,,,,,,,
2013,11,2013-11,Coonamble,148.4,-30.95,32.1953125,,,,,,,
2013,12,2013-12,Coonamble,148.4,-30.95,22.1953125,,,,,,,
2014,1,2014-01,Coonamble,148.4,-30.95,36.1015625,,,,,,,
2014,2,2014-02,Coonamble,148.4,-30.95,89.8046875,,,,,,,
2014,3,2014-03,Coonamble,148.4,-30.95,155.5078125,,,,,,,
2014,4,2014-04,Coonamble,148.4,-30.95,161.3046875,,,,,,,
2014,5,2014-05,Coonamble,148.4,-30.95,115.6015625,,,,,,,
2014,6,2014-06,Coonamble,148.4,-30.95,81.6015625,,,,,,,
2014,7,2014-07,Coonamble,148.4,-30.95,73.1015625,,,,,,,
2014,8,2014-08,Coonamble,148.4,-30.95,100,,,,,,,
2014,9,2014-09,Coonamble,148.4,-30.95,76.3984375,,,,,,,
2014,10,2014-10,Coonamble,148.4,-30.95,67.5,,,,,,,
2014,11,2014-11,Coonamble,148.4,-30.95,38,,,,,,,
2014,12,2014-12,Coonamble,148.4,-30.95,85.703125,,,,,,,
2015,1,2015-01,Coonamble,148.4,-30.95,147.8984375,,,,,,,
2015,2,2015-02,Coonamble,148.4,-30.95,149.8984375,,,,,,,
2015,3,2015-03,Coonamble,148.4,-30.95,92.3984375,,,,,,,
2015,4,2015-04,Coonamble,148.4,-30.95,90.703125,,,,,,,
2015,5,2015-05,Coonamble,148.4,-30.95,120.90625,,,,,,,
2015,6,2015-06,Coonamble,148.4,-30.95,151.3046875,,,,,,,
2015,7,2015-07,Coonamble,148.4,-30.95,112.90625,,,,,,,
2015,8,2015-08,Coonamble,148.4,-30.95,84.90625,,,,,,,
2015,9,2015-09,Coonamble,148.4,-30.95,49.40625,,,,,,,
2015,10,2015-10,Coonamble,148.4,-30.95,40.90625,,,,,,,
2015,11,2015-11,Coonamble,148.4,-30.95,76.1015625,,,,,,,
2015,12,2015-12,Coonamble,148.4,-30.95,84.3984375,,,,,,,
2016,1,2016-01,Coonamble,148.4,-30.95,183.1953125,,,,,,,
2016,2,2016-02,Coonamble,148.4,-30.95,156.1953125,,,,,,,
2016,3,2016-03,Coonamble,148.4,-30.95,154.1953125,,,,,,,
2016,4,2016-04,Coonamble,148.4,-30.95,46.796875,,,,,,,
2016,5,2016-05,Coonamble,148.4,-30.95,100.3984375,,,,,,,
2016,6,2016-06,Coonamble,148.4,-30.95,237.796875,,,,,,,
2016,7,2016-07,Coonamble,148.4,-30.95,249.296875,,,,,,,
2016,8,2016-08,Coonamble,148.4,-30.95,211.796875,,,,,,,
2016,9,2016-09,Coonamble,148.4,-30.95,183.796875,,,,,,,
2016,10,2016-10,Coonamble,148.4,-30.95,197.1953125,,,,,,,
2016,11,2016-11,Coonamble,148.4,-30.95,167.296875,,,,,,,
2016,12,2016-12,Coonamble,148.4,-30.95,85,,,,,,,
2017,1,2017-01,Coonamble,148.4,-30.95,88.1015625,,,,,,,
2017,2,2017-02,Coonamble,148.4,-30.95,88.1015625,,,,,,,
2017,3,2017-03,Coonamble,148.4,-30.95,128.5,,,,,,,
2017,4,2017-04,Coonamble,148.4,-30.95,98.1953125,,,,,,,
2017,5,2017-05,Coonamble,148.4,-30.95,112.3984375,,,,,,,
2017,6,2017-06,Coonamble,148.4,-30.95,43.703125,,,,,,,
2017,7,2017-07,Coonamble,148.4,-30.95,38.609375,,,,,,,
2017,8,2017-08,Coonamble,148.4,-30.95,24.203125,,,,,,,
2017,9,2017-09,Coonamble,148.4,-30.95,17.5,,,,,,,
2017,10,2017-10,Coonamble,148.4,-30.95,74.59375,,,,,,,
2017,11,2017-11,Coonamble,148.4,-30.95,79.59375,,,,,,,
2017,12,2017-12,Coonamble,148.4,-30.95,131.296875,,,,,,,
